Producto,Cadereyta Precio por unidad,Cadereyta Cantidad ordenada,Coahuila Precio por unidad,Coahuila Cantidad ordenada,Durango Precio por unidad,Durango Cantidad ordenada,Expos F Precio por unidad,Expos F Cantidad ordenada,Laredo Precio por unidad,Laredo Cantidad ordenada,Monterrey Precio por unidad,Monterrey Cantidad ordenada,Online Precio por unidad,Online Cantidad ordenada,Queretaro Precio por unidad,Queretaro Cantidad ordenada,Reynosa Precio por unidad,Reynosa Cantidad ordenada,San Luis Precio por unidad,San Luis Cantidad ordenada,Fecha
Producto 175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,66944.91,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-24
Producto 241,0.0,0,4549.929999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-24
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3011.12,3.5,0.0,0,0.0,0,2022-05-25
Producto 5,0.0,0,6350.1900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 7,0.0,0,0.0,0,0.0,0,0.0,0,5660.58,3.5,4768.275000000001,7,0.0,0,5270.195,14,0.0,0,5006.6900000000005,3.5,2022-05-25
Producto 8,0.0,0,0.0,0,0.0,0,0.0,0,7875.89,3.5,6155.599999999999,3.5,0.0,0,6463.38,7,0.0,0,0.0,0,2022-05-25
Producto 10,0.0,0,9467.210000000001,3.5,0.0,0,0.0,0,0.0,0,9526.086666666666,10.5,0.0,0,10394.5475,14,0.0,0,0.0,0,2022-05-25
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3150.2733333333335,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 12,0.0,0,4398.7474999999995,14,0.0,0,0.0,0,0.0,0,3635.98,3.5,0.0,0,6363.5199999999995,3.5,0.0,0,0.0,0,2022-05-25
Producto 13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10546.789999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 27,0.0,0,3525.79,3.5,0.0,0,0.0,0,0.0,0,3190.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 69,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3815.19,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5029.1900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 29,0.0,0,0.0,0,0.0,0,0.0,0,6169.8,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7196.63,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2395.076666666667,21,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 16,0.0,0,4070.7059999999997,17.5,0.0,0,0.0,0,0.0,0,7110.0,7,8315.52,3.5,0.0,0,0.0,0,3732.75,7,2022-05-25
Producto 31,0.0,0,5080.5599999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,3.5,9431.03,3.5,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 17,0.0,0,12333.27,3.5,0.0,0,0.0,0,0.0,0,8735.475,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 165,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2040.47,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 35,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8323.710000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 21,0.0,0,1410.25,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1649.41,3.5,0.0,0,0.0,0,2022-05-25
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1655.4600000000003,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5462.53,3.5,0.0,0,0.0,0,2022-05-25
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8011.2699999999995,3.5,7191.5700000000015,10.5,0.0,0,0.0,0,2022-05-25
Producto 50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8346.91,3.5,2022-05-25
Producto 36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10333.699999999999,3.5,2022-05-25
Producto 51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12745.91,3.5,0.0,0,0.0,0,2022-05-25
Producto 242,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5519.910000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 75,0.0,0,0.0,0,0.0,0,0.0,0,15120.78,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 243,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22447.329999999998,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 103,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9653.65,3.5,0.0,0,0.0,0,2022-05-25
Producto 42,15517.51,3.5,0.0,0,0.0,0,0.0,0,0.0,0,14741.630000000001,3.5,0.0,0,15563.296666666665,10.5,0.0,0,0.0,0,2022-05-25
Producto 151,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15249.22,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 23,21207.76,3.5,0.0,0,0.0,0,0.0,0,0.0,0,22545.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 244,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,65874.31,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 57,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,39411.469999999994,3.5,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 58,0.0,0,0.0,0,0.0,0,0.0,0,7974.46,3.5,7070.71,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12006.72,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-25
Producto 208,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3814.3300000000004,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 181,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3766.38,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 25,0.0,0,6191.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 45,0.0,0,9111.74,10.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4768.28,3.5,0.0,0,0.0,0,0.0,0,5855.78,3.5,2022-05-26
Producto 3,0.0,0,7347.03,3.5,0.0,0,0.0,0,6467.55,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10140.94,3.5,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5431.235,7,2022-05-26
Producto 8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6155.599999999999,7,0.0,0,6633.47,7,0.0,0,0.0,0,2022-05-26
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7282.95,3.5,2022-05-26
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9016.390000000001,3.5,0.0,0,0.0,0,0.0,0,9242.975,7,2022-05-26
Producto 11,0.0,0,4468.500000000002,7,0.0,0,0.0,0,2531.38,7,2362.7050000000004,7,0.0,0,0.0,0,0.0,0,2977.16,3.5,2022-05-26
Producto 12,0.0,0,4192.87,3.5,0.0,0,0.0,0,0.0,0,3452.478,17.5,0.0,0,3817.7799999999997,3.5,0.0,0,0.0,0,2022-05-26
Producto 122,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4068.1,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 47,0.0,0,4773.4800000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4534.8099999999995,3.5,0.0,0,0.0,0,2022-05-26
Producto 13,0.0,0,10952.31,3.5,0.0,0,0.0,0,0.0,0,9782.15,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5882.089999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5470.76,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3572.51,17.5,0.0,0,0.0,0,3177.85,7,3460.4550000000004,7,2022-05-26
Producto 16,0.0,0,7465.5,3.5,0.0,0,0.0,0,0.0,0,3742.7264285714286,49,0.0,0,0.0,0,0.0,0,3732.75,7,2022-05-26
Producto 31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8276.2,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 78,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4028.4199999999996,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1982.5,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 18,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8670.98,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 19,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13656.210000000001,3.5,0.0,0,0.0,0,2022-05-26
Producto 144,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11748.15,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 20,0.0,0,0.0,0,0.0,0,0.0,0,19556.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 236,0.0,0,4311.08,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1382.365,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,2008.93,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6848.86,3.5,0.0,0,7570.650000000001,3.5,0.0,0,0.0,0,2022-05-26
Producto 197,0.0,0,10462.66,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 127,0.0,0,12370.01,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17158.969999999998,3.5,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 128,0.0,0,19050.71,3.5,0.0,0,0.0,0,0.0,0,22817.74,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17241.670000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 43,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16611.94,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 23,0.0,0,22489.170000000002,3.5,0.0,0,0.0,0,0.0,0,26369.05,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7070.71,3.5,0.0,0,0.0,0,0.0,0,7424.495,7,2022-05-26
Producto 59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9069.16,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11965.210000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 162,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,96101.38,3.5,2022-05-26
Producto 187,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15516.380000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 87,0.0,0,6465.72,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-26
Producto 194,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10496.125,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6008.86,3.5,0.0,0,0.0,0,2022-05-27
Producto 82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6662.93,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13657.179999999998,3.5,0.0,0,0.0,0,2022-05-27
Producto 8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7199.53,3.5,0.0,0,7011.445,7,0.0,0,6463.38,3.5,2022-05-27
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8112.45,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9467.210000000001,3.5,0.0,0,0.0,0,2022-05-27
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,2327.775,7,2712.7460000000005,17.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7442.72,3.5,0.0,0,0.0,0,2022-05-27
Producto 47,0.0,0,0.0,0,0.0,0,0.0,0,5127.07,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 13,0.0,0,5689.67,3.5,0.0,0,0.0,0,0.0,0,4504.245,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 27,0.0,0,3917.5499999999997,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3879.94,3.5,2022-05-27
Producto 108,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5867.45,3.5,0.0,0,2022-05-27
Producto 212,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3588.79,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5029.1900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6382.55,3.5,0.0,0,0.0,0,2022-05-27
Producto 30,0.0,0,3460.4550000000004,7,0.0,0,0.0,0,3419.445,7,5108.736666666667,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 16,0.0,0,6565.506666666667,10.5,0.0,0,0.0,0,0.0,0,3792.0633333333335,10.5,0.0,0,0.0,0,0.0,0,4526.66,3.5,2022-05-27
Producto 31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7910.089999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 78,0.0,0,4266.91,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 35,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8323.710000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,1435.95,24.5,0.0,0,0.0,0,1649.41,3.5,1702.5,3.5,0.0,0,2022-05-27
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6849.633333333334,10.5,0.0,0,7192.11,3.5,0.0,0,0.0,0,2022-05-27
Producto 36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9840.4,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 204,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16127.94,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 245,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11705.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 197,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9478.17,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13384.03,3.5,0.0,0,0.0,0,2022-05-27
Producto 128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20535.97,3.5,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 23,0.0,0,23628.579999999998,3.5,0.0,0,0.0,0,0.0,0,0.0,0,22545.53,3.5,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 104,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9986.120000000004,3.5,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12864.63,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 228,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,31685.859999999997,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 138,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,98740.06999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 246,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4023.11,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-27
Producto 181,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3766.38,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5722.72,3.5,0.0,0,0.0,0,0.0,0,6008.86,3.5,2022-05-28
Producto 26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15607.16,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5037.83,10.5,0.0,0,0.0,0,6289.54,3.5,0.0,0,2022-05-28
Producto 8,0.0,0,7030.345,7,0.0,0,0.0,0,0.0,0,6053.008333333333,21,0.0,0,6822.4574999999995,14,0.0,0,7068.150000000001,3.5,2022-05-28
Producto 9,0.0,0,7327.410000000001,3.5,0.0,0,0.0,0,7959.666666666667,10.5,7350.8949999999995,7,0.0,0,7282.95,3.5,0.0,0,0.0,0,2022-05-28
Producto 10,0.0,0,11072.75,3.5,0.0,0,0.0,0,9967.789999999999,7,9016.390000000001,7,9490.930000000002,7,0.0,0,10703.66,3.5,0.0,0,2022-05-28
Producto 11,0.0,0,5803.150000000001,7,0.0,0,0.0,0,0.0,0,2703.7871428571425,24.5,0.0,0,2977.16,3.5,0.0,0,2901.5750000000003,7,2022-05-28
Producto 12,0.0,0,0.0,0,0.0,0,0.0,0,6481.53,3.5,4705.8150000000005,7,0.0,0,3721.36,7,0.0,0,0.0,0,2022-05-28
Producto 47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4310.78,3.5,0.0,0,0.0,0,2022-05-28
Producto 13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9017.51,3.5,0.0,0,4926.765,7,0.0,0,0.0,0,2022-05-28
Producto 68,0.0,0,3312.2400000000002,3.5,0.0,0,0.0,0,0.0,0,2947.66,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3190.0,7,0.0,0,3602.0533333333333,10.5,0.0,0,0.0,0,2022-05-28
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,5970.33,3.5,5455.64,7,0.0,0,5280.655,7,0.0,0,0.0,0,2022-05-28
Producto 15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7575.410000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2930.446,17.5,0.0,0,0.0,0,0.0,0,3550.09,7,2022-05-28
Producto 16,0.0,0,6115.51,14,0.0,0,0.0,0,0.0,0,4844.568571428571,24.5,0.0,0,3732.75,14,0.0,0,0.0,0,2022-05-28
Producto 95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3890.9900000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 31,0.0,0,9903.14,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 17,0.0,0,9926.51,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 18,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9104.53,3.5,0.0,0,0.0,0,2022-05-28
Producto 20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17340.760000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7757.76,3.5,2022-05-28
Producto 21,0.0,0,1551.77,3.5,0.0,0,0.0,0,0.0,0,1425.8799999999999,14,0.0,0,1410.25,3.5,0.0,0,1410.25,3.5,2022-05-28
Producto 64,0.0,0,1931.3700000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1885.6299999999999,7,0.0,0,0.0,0,2022-05-28
Producto 202,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2489.5,3.5,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 91,0.0,0,5963.47,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,7346.339999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 101,0.0,0,6896.3099999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9970.487500000001,14,0.0,0,10332.42,3.5,0.0,0,0.0,0,2022-05-28
Producto 196,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6268.900000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 247,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5777.89,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 218,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2619.8299999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 248,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2748.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 219,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5114.53,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 41,0.0,0,7738.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 127,0.0,0,10922.84,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14897.41,3.5,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 54,0.0,0,15917.949999999999,3.5,0.0,0,0.0,0,0.0,0,16301.02,3.5,19065.52,3.5,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20484.63,3.5,2022-05-28
Producto 42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14862.47,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 151,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16011.679999999998,3.5,0.0,0,0.0,0,2022-05-28
Producto 23,0.0,0,21886.100000000002,7,0.0,0,0.0,0,0.0,0,24457.29,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 59,0.0,0,9777.130000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14197.41,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,126947.91,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 249,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27943.8,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 186,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9104.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 193,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11662.070000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 187,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13266.51,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-28
Producto 81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2231.9,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-29
Producto 45,0.0,0,7810.74,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-29
Producto 2,0.0,0,5270.2,3.5,0.0,0,0.0,0,0.0,0,4768.28,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-29
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5722.72,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-29
Producto 6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7990.160000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-29
