date,Encoded Products,Cadereyta total $,Cadereyta ctdad,Coahuila total $,Coahuila ctdad,Durango total $,Durango ctdad,Expos F total $,Expos F ctdad,Laredo total $,Laredo ctdad,Monterrey total $,Monterrey ctdad,Online total $,Online ctdad,Queretaro total $,Queretaro ctdad,Reynosa total $,Reynosa ctdad,San Luis total $,San Luis ctdad,Total libre de impuestos,Ctdad Ordenada
08-01-22,Producto 6,0,0,0,0,0,0,0,0,0,0,21846.02,3.5,0,0,26828.41,3.5,0,0,0,0,48674.43,7
08-01-22,Producto 32,0,0,0,0,0,0,0,0,0,0,21841.435,3.5,0,0,0,0,0,0,0,0,21841.435,3.5
08-01-22,Producto 75,0,0,27725.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27725.6,3.5
08-01-22,Producto 41,0,0,0,0,0,0,0,0,0,0,73831.03,7,0,0,0,0,0,0,0,0,73831.03,7
08-01-22,Producto 44,0,0,45097.185,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45097.185,3.5
08-01-22,Producto 42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43754.69,3.5,43754.69,3.5
08-01-22,Producto 15,0,0,21468.44,3.5,0,0,0,0,0,0,68153.82,10.5,0,0,0,0,0,0,0,0,89622.26,14
08-01-22,Producto 9,0,0,51464.175,7,0,0,0,0,0,0,51593.15,7,0,0,27086.395,3.5,0,0,86423.05,10.5,216566.77,28
08-01-22,Producto 10,0,0,35401.625,3.5,0,0,0,0,0,0,76631.695,10.5,0,0,0,0,0,0,35401.625,3.5,147434.945,17.5
08-01-22,Producto 4,0,0,0,0,0,0,0,0,0,0,190490.37,17.5,0,0,0,0,0,0,0,0,190490.37,17.5
08-01-22,Producto 3,0,0,12342.365,3.5,0,0,0,0,0,0,115061.52,35,10924.13,3.5,0,0,0,0,0,0,138328.015,42
08-01-22,Producto 2,0,0,0,0,0,0,0,0,33594.19,7,0,0,0,0,44930.445,10.5,0,0,0,0,78524.635,17.5
08-01-22,Producto 23,0,0,0,0,0,0,0,0,22033.375,3.5,0,0,0,0,0,0,0,0,0,0,22033.375,3.5
08-01-22,Producto 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22469.615,3.5,0,0,0,0,22469.615,3.5
08-01-22,Producto 18,0,0,0,0,0,0,0,0,33715.92,3.5,0,0,0,0,0,0,0,0,0,0,33715.92,3.5
08-01-22,Producto 19,0,0,0,0,0,0,0,0,0,0,45084.795,14,0,0,22630.79,3.5,0,0,0,0,67715.585,17.5
08-01-22,Producto 7,0,0,32427.185,3.5,0,0,0,0,0,0,15777.685,3.5,0,0,0,0,0,0,0,0,48204.87,7
08-01-22,Producto 27,0,0,0,0,0,0,0,0,0,0,15927.065,3.5,0,0,0,0,0,0,0,0,15927.065,3.5
08-01-22,Producto 30,0,0,49942.795,3.5,0,0,0,0,0,0,60990.965,7,0,0,0,0,0,0,0,0,110933.76,10.5
08-01-22,Producto 56,0,0,0,0,0,0,0,0,0,0,7493.395,3.5,0,0,0,0,0,0,0,0,7493.395,3.5
08-01-22,Producto 38,0,0,0,0,0,0,0,0,0,0,6740.895,3.5,0,0,0,0,6499.885,3.5,0,0,13240.78,7
08-01-22,Producto 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9201.29,3.5,9201.29,3.5
08-01-22,Producto 1,0,0,0,0,3800.44,3.5,0,0,22325.45,17.5,34334.685,28,0,0,9154.81,7,13611.22,10.5,0,0,83226.605,66.5
08-01-22,Producto 0,0,0,0,0,0,0,0,0,0,0,24038,10.5,0,0,16345.455,7,0,0,7988.295,3.5,48371.75,21
08-01-22,Producto 5,10409.77,3.5,0,0,0,0,0,0,0,0,22713.46,7,0,0,0,0,0,0,0,0,33123.23,10.5
08-01-22,Producto 40,0,0,0,0,0,0,0,0,0,0,15171.135,3.5,0,0,0,0,0,0,0,0,15171.135,3.5
08-01-22,Producto 199,0,0,43976.975,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43976.975,3.5
08-01-22,Producto 66,0,0,48449.625,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48449.625,3.5
08-01-22,Producto 105,0,0,0,0,0,0,0,0,0,0,19319.685,3.5,0,0,0,0,0,0,0,0,19319.685,3.5
08-01-22,Producto 31,0,0,61341.945,3.5,0,0,0,0,0,0,0,0,0,0,56723.765,3.5,0,0,0,0,118065.71,7
08-01-22,Producto 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62460.055,3.5,62460.055,3.5
08-01-22,Producto 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70877.345,3.5,70877.345,3.5
08-01-22,Producto 121,0,0,0,0,0,0,0,0,0,0,247978.36,3.5,0,0,0,0,0,0,0,0,247978.36,3.5
08-01-22,Producto 188,0,0,0,0,0,0,0,0,0,0,293926.675,7,0,0,0,0,0,0,0,0,293926.675,7
08-01-22,Producto 183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30785.72,3.5,0,0,30785.72,3.5
08-01-22,Producto 173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47760.02,3.5,0,0,0,0,47760.02,3.5
09-01-22,Producto 22,0,0,0,0,0,0,0,0,0,0,10618.23,3.5,0,0,0,0,0,0,0,0,10618.23,3.5
09-01-22,Producto 63,0,0,16408.525,3.5,0,0,0,0,0,0,0,0,0,0,17272.15,3.5,0,0,0,0,33680.675,7
09-01-22,Producto 11,0,0,0,0,0,0,0,0,0,0,33993.75,7,0,0,0,0,0,0,0,0,33993.75,7
09-01-22,Producto 42,0,0,0,0,0,0,0,0,0,0,49845.845,3.5,0,0,0,0,0,0,0,0,49845.845,3.5
09-01-22,Producto 9,0,0,59829.91,7,0,0,0,0,0,0,50303.33,7,0,0,0,0,0,0,0,0,110133.24,14
09-01-22,Producto 10,0,0,0,0,0,0,0,0,0,0,28827.015,3.5,0,0,35401.625,3.5,0,0,0,0,64228.64,7
09-01-22,Producto 4,0,0,0,0,0,0,0,0,0,0,79647.82,7,0,0,0,0,0,0,0,0,79647.82,7
09-01-22,Producto 3,0,0,10618.23,3.5,0,0,0,0,12320,3.5,10924.13,3.5,0,0,12074.055,3.5,0,0,0,0,45936.415,14
09-01-22,Producto 2,0,0,0,0,0,0,0,0,0,0,69966.96,17.5,0,0,14976.815,3.5,0,0,0,0,84943.775,21
09-01-22,Producto 25,0,0,0,0,0,0,0,0,0,0,16688.455,3.5,0,0,17522.855,3.5,0,0,0,0,34211.31,7
09-01-22,Producto 18,0,0,0,0,0,0,0,0,0,0,34965.98,3.5,0,0,0,0,0,0,0,0,34965.98,3.5
09-01-22,Producto 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19509.385,3.5,0,0,0,0,19509.385,3.5
09-01-22,Producto 94,0,0,0,0,0,0,0,0,0,0,13514.235,3.5,0,0,0,0,0,0,0,0,13514.235,3.5
09-01-22,Producto 7,0,0,0,0,0,0,0,0,0,0,52809.925,7,0,0,27725.215,3.5,0,0,0,0,80535.14,10.5
09-01-22,Producto 27,0,0,0,0,0,0,0,0,0,0,28829.605,3.5,0,0,30271.115,3.5,0,0,0,0,59100.72,7
09-01-22,Producto 30,0,0,0,0,0,0,0,0,0,0,81335.38,7,0,0,0,0,0,0,0,0,81335.38,7
09-01-22,Producto 56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220.44,3.5,0,0,0,0,4220.44,3.5
09-01-22,Producto 1,0,0,8439.48,7,0,0,0,0,0,0,21076.475,17.5,0,0,18290.93,14,0,0,8430.59,7,56237.475,45.5
09-01-22,Producto 0,0,0,15777.685,7,0,0,0,0,0,0,37919.7,17.5,0,0,33202.995,14,0,0,0,0,86900.38,38.5
09-01-22,Producto 5,0,0,0,0,0,0,0,0,0,0,20938.05,7,0,0,21984.935,7,11806.69,3.5,0,0,54729.675,17.5
09-01-22,Producto 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75494.825,3.5,0,0,0,0,75494.825,3.5
09-01-22,Producto 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31329.235,3.5,0,0,0,0,31329.235,3.5
09-01-22,Producto 12,0,0,35007.315,3.5,0,0,0,0,0,0,35444.605,3.5,0,0,0,0,0,0,0,0,70451.92,7
09-01-22,Producto 59,0,0,0,0,0,0,0,0,0,0,54778.675,3.5,0,0,0,0,0,0,0,0,54778.675,3.5
09-01-22,Producto 8,0,0,0,0,0,0,0,0,0,0,87005.73,3.5,0,0,0,0,0,0,0,0,87005.73,3.5
10-01-22,Producto 22,0,0,13425.37,3.5,0,0,0,0,0,0,0,0,0,0,13158.04,3.5,0,0,0,0,26583.41,7
10-01-22,Producto 11,0,0,0,0,0,0,0,0,0,0,16996.875,3.5,0,0,18410.28,3.5,0,0,0,0,35407.155,7
10-01-22,Producto 6,0,0,0,0,0,0,0,0,0,0,21846.02,3.5,0,0,22938.3,3.5,0,0,0,0,44784.32,7
10-01-22,Producto 32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25490.185,3.5,0,0,0,0,25490.185,3.5
10-01-22,Producto 24,0,0,0,0,0,0,0,0,0,0,37276.575,3.5,0,0,0,0,0,0,0,0,37276.575,3.5
10-01-22,Producto 44,0,0,0,0,34099.73,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34099.73,3.5
10-01-22,Producto 9,0,0,31680.005,3.5,0,0,0,0,26681.025,3.5,77389.725,10.5,0,0,28511.98,3.5,0,0,0,0,164262.735,21
10-01-22,Producto 4,0,0,0,0,0,0,0,0,0,0,160666.66,14,0,0,39195.24,3.5,41850.165,3.5,35275.73,3.5,276987.795,24.5
10-01-22,Producto 3,0,0,0,0,0,0,0,0,0,0,22608.495,7,0,0,11470.34,3.5,0,0,0,0,34078.835,10.5
10-01-22,Producto 2,0,0,0,0,0,0,0,0,0,0,59470.74,14,0,0,0,0,0,0,0,0,59470.74,14
10-01-22,Producto 28,0,0,0,0,0,0,0,0,0,0,23635.85,7,0,0,0,0,0,0,0,0,23635.85,7
10-01-22,Producto 29,0,0,0,0,0,0,0,0,0,0,14260.82,3.5,0,0,0,0,0,0,0,0,14260.82,3.5
10-01-22,Producto 13,0,0,0,0,0,0,0,0,0,0,18814.075,3.5,0,0,0,0,0,0,0,0,18814.075,3.5
10-01-22,Producto 18,0,0,0,0,0,0,0,0,0,0,28123.06,3.5,0,0,0,0,0,0,0,0,28123.06,3.5
10-01-22,Producto 7,0,0,0,0,0,0,0,0,0,0,23775.045,3.5,0,0,0,0,0,0,0,0,23775.045,3.5
10-01-22,Producto 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6499.885,3.5,0,0,6499.885,3.5
10-01-22,Producto 108,0,0,0,0,0,0,0,0,0,0,19428.01,3.5,0,0,0,0,0,0,0,0,19428.01,3.5
10-01-22,Producto 1,8448.37,7,27436.395,21,0,0,0,0,0,0,16861.18,14,0,0,29507.065,24.5,4527.53,3.5,0,0,86780.54,70
10-01-22,Producto 0,0,0,0,0,0,0,0,0,0,0,61957.7,28,0,0,0,0,0,0,0,0,61957.7,28
10-01-22,Producto 5,0,0,0,0,0,0,0,0,0,0,33029.85,10.5,10469.025,3.5,0,0,0,0,0,0,43498.875,14
10-01-22,Producto 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26786.48,3.5,0,0,0,0,26786.48,3.5
10-01-22,Producto 20,0,0,0,0,0,0,0,0,0,0,28830.095,3.5,0,0,0,0,0,0,0,0,28830.095,3.5
10-01-22,Producto 95,0,0,0,0,0,0,0,0,0,0,24014.83,3.5,0,0,0,0,0,0,0,0,24014.83,3.5
10-01-22,Producto 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37974.965,3.5,0,0,37974.965,3.5
10-01-22,Producto 178,0,0,32945.115,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32945.115,3.5
10-01-22,Producto 105,0,0,0,0,0,0,0,0,0,0,19319.685,3.5,0,0,0,0,0,0,0,0,19319.685,3.5
10-01-22,Producto 33,0,0,94324.545,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94324.545,3.5
10-01-22,Producto 45,0,0,0,0,0,0,0,0,0,0,130270.315,3.5,0,0,0,0,0,0,0,0,130270.315,3.5
10-01-22,Producto 31,0,0,0,0,0,0,0,0,0,0,46569.81,3.5,0,0,0,0,0,0,0,0,46569.81,3.5
10-01-22,Producto 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62460.055,3.5,60875.675,3.5,0,0,123335.73,7
10-01-22,Producto 8,0,0,166621.805,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166621.805,7
10-01-22,Producto 189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021.24,3.5,0,0,0,0,5021.24,3.5
10-01-22,Producto 193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37719.185,3.5,0,0,37719.185,3.5
11-01-22,Producto 22,0,0,0,0,0,0,0,0,0,0,12531.47,3.5,0,0,16447.55,3.5,0,0,0,0,28979.02,7
11-01-22,Producto 11,0,0,0,0,0,0,0,0,0,0,35782.845,7,0,0,0,0,0,0,0,0,35782.845,7
11-01-22,Producto 6,0,0,21121.555,3.5,0,0,0,0,0,0,23532.355,3.5,0,0,0,0,0,0,0,0,44653.91,7
11-01-22,Producto 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38761.31,3.5,38761.31,3.5
11-01-22,Producto 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38558.1,3.5,0,0,0,0,38558.1,3.5
11-01-22,Producto 15,0,0,0,0,0,0,0,0,0,0,22717.94,3.5,0,0,0,0,0,0,0,0,22717.94,3.5
11-01-22,Producto 9,25796.575,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27086.395,3.5,52882.97,7
11-01-22,Producto 10,0,0,0,0,0,0,0,0,0,0,91369.845,10.5,0,0,0,0,0,0,0,0,91369.845,10.5
11-01-22,Producto 4,0,0,0,0,0,0,0,0,0,0,37328.795,3.5,0,0,0,0,0,0,0,0,37328.795,3.5
11-01-22,Producto 3,0,0,0,0,0,0,0,0,0,0,21848.26,7,0,0,0,0,0,0,0,0,21848.26,7
11-01-22,Producto 86,0,0,0,0,0,0,0,0,0,0,11219.32,3.5,0,0,0,0,0,0,0,0,11219.32,3.5
11-01-22,Producto 2,0,0,0,0,0,0,0,0,0,0,13550.46,3.5,0,0,0,0,0,0,0,0,13550.46,3.5
11-01-22,Producto 23,0,0,0,0,0,0,0,0,0,0,20634.775,3.5,0,0,0,0,0,0,0,0,20634.775,3.5
11-01-22,Producto 28,0,0,0,0,0,0,0,0,0,0,12069.19,3.5,0,0,0,0,0,0,0,0,12069.19,3.5
11-01-22,Producto 29,0,0,19004.265,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19004.265,3.5
11-01-22,Producto 49,0,0,19912.34,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19912.34,3.5
11-01-22,Producto 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22304.94,3.5,22304.94,3.5
11-01-22,Producto 13,0,0,0,0,0,0,0,0,0,0,18814.075,3.5,0,0,0,0,28226.905,3.5,0,0,47040.98,7
11-01-22,Producto 14,0,0,26996.48,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26996.48,3.5
11-01-22,Producto 18,0,0,0,0,0,0,0,0,0,0,26906.32,3.5,0,0,0,0,0,0,0,0,26906.32,3.5
11-01-22,Producto 19,0,0,0,0,0,0,0,0,0,0,22687.525,3.5,0,0,0,0,0,0,0,0,22687.525,3.5
11-01-22,Producto 7,16594.83,3.5,0,0,0,0,0,0,0,0,16608.095,3.5,0,0,27725.215,3.5,0,0,0,0,60928.14,10.5
11-01-22,Producto 34,0,0,0,0,0,0,0,0,0,0,6749.575,3.5,0,0,0,0,0,0,0,0,6749.575,3.5
11-01-22,Producto 46,0,0,0,0,0,0,0,0,0,0,31250.73,3.5,0,0,0,0,0,0,0,0,31250.73,3.5
11-01-22,Producto 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46211.9,3.5,46211.9,3.5
11-01-22,Producto 35,0,0,0,0,0,0,0,0,0,0,11643.52,3.5,0,0,0,0,0,0,0,0,11643.52,3.5
11-01-22,Producto 39,0,0,0,0,0,0,0,0,0,0,15656.48,3.5,0,0,0,0,0,0,0,0,15656.48,3.5
11-01-22,Producto 48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14356.475,3.5,0,0,14356.475,3.5
11-01-22,Producto 90,0,0,0,0,0,0,0,0,0,0,0,0,19428.01,3.5,0,0,0,0,0,0,19428.01,3.5
11-01-22,Producto 1,0,0,4215.295,3.5,0,0,0,0,4537.085,3.5,46372.69,38.5,0,0,8430.59,7,0,0,0,0,63555.66,52.5
11-01-22,Producto 0,0,0,0,0,0,0,0,0,0,0,43098.755,21,0,0,0,0,0,0,0,0,43098.755,21
11-01-22,Producto 5,0,0,0,0,0,0,0,0,0,0,33121.305,10.5,0,0,11571,3.5,0,0,0,0,44692.305,14
11-01-22,Producto 40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15929.69,3.5,0,0,0,0,15929.69,3.5
11-01-22,Producto 37,0,0,0,0,0,0,0,0,0,0,0,0,19720.645,3.5,0,0,0,0,0,0,19720.645,3.5
11-01-22,Producto 21,25510.94,3.5,0,0,0,0,0,0,0,0,24235.4,3.5,0,0,0,0,0,0,0,0,49746.34,7
11-01-22,Producto 200,0,0,52048.675,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52048.675,3.5
11-01-22,Producto 62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134251.18,3.5,134251.18,3.5
11-01-22,Producto 60,0,0,0,0,0,0,0,0,0,0,11894.4,3.5,0,0,0,0,0,0,0,0,11894.4,3.5
11-01-22,Producto 72,0,0,0,0,0,0,0,0,0,0,30346.855,3.5,0,0,0,0,0,0,0,0,30346.855,3.5
11-01-22,Producto 54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73465.7,3.5,73465.7,3.5
11-01-22,Producto 119,0,0,0,0,0,0,0,0,0,0,54868.52,3.5,0,0,0,0,0,0,0,0,54868.52,3.5
11-01-22,Producto 116,0,0,0,0,0,0,0,0,0,0,64052.415,3.5,0,0,0,0,0,0,0,0,64052.415,3.5
11-01-22,Producto 98,0,0,0,0,0,0,0,0,0,0,59482.78,3.5,0,0,0,0,0,0,0,0,59482.78,3.5
11-01-22,Producto 16,0,0,0,0,0,0,0,0,0,0,110765.27,7,0,0,0,0,0,0,0,0,110765.27,7
11-01-22,Producto 8,0,0,0,0,0,0,0,0,0,0,53641.105,3.5,0,0,0,0,0,0,0,0,53641.105,3.5
11-01-22,Producto 153,0,0,0,0,0,0,0,0,0,0,196967.82,3.5,0,0,0,0,0,0,0,0,196967.82,3.5
11-01-22,Producto 169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49122.36,7,0,0,0,0,49122.36,7
12-01-22,Producto 15,0,0,0,0,0,0,0,0,0,0,19423.845,3.5,0,0,0,0,0,0,0,0,19423.845,3.5
12-01-22,Producto 9,0,0,0,0,0,0,0,0,34026.685,3.5,0,0,0,0,27086.395,3.5,0,0,0,0,61113.08,7
12-01-22,Producto 4,0,0,0,0,0,0,0,0,0,0,43659.42,3.5,0,0,39195.24,3.5,0,0,0,0,82854.66,7
12-01-22,Producto 3,0,0,11546.395,3.5,0,0,0,0,0,0,21302.05,7,0,0,12074.055,3.5,0,0,22940.68,7,67863.18,21
12-01-22,Producto 86,0,0,0,0,0,0,0,0,0,0,11219.32,3.5,0,0,0,0,0,0,0,0,11219.32,3.5
12-01-22,Producto 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17516.73,3.5,16140.39,3.5,0,0,33657.12,7
12-01-22,Producto 25,0,0,0,0,0,0,0,0,0,0,16688.455,3.5,0,0,0,0,0,0,0,0,16688.455,3.5
12-01-22,Producto 23,0,0,0,0,0,0,0,0,23271.395,3.5,0,0,0,0,0,0,0,0,0,0,23271.395,3.5
12-01-22,Producto 26,0,0,39509.925,7,0,0,0,0,0,0,14477.575,3.5,0,0,0,0,0,0,0,0,53987.5,10.5
12-01-22,Producto 13,0,0,0,0,0,0,0,0,0,0,20329.645,3.5,0,0,0,0,0,0,0,0,20329.645,3.5
12-01-22,Producto 18,0,0,28251.65,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28251.65,3.5
12-01-22,Producto 7,0,0,26174.995,3.5,0,0,0,0,0,0,41393.8,7,0,0,27725.215,3.5,0,0,0,0,95294.01,14
12-01-22,Producto 27,0,0,0,0,0,0,0,0,0,0,45548.65,7,0,0,0,0,0,0,0,0,45548.65,7
12-01-22,Producto 30,0,0,0,0,0,0,0,0,0,0,40667.69,3.5,0,0,0,0,0,0,0,0,40667.69,3.5
12-01-22,Producto 71,0,0,0,0,0,0,0,0,0,0,7584.43,3.5,0,0,0,0,0,0,0,0,7584.43,3.5
12-01-22,Producto 223,0,0,0,0,0,0,0,0,0,0,37478.385,3.5,0,0,0,0,0,0,0,0,37478.385,3.5
12-01-22,Producto 251,0,0,0,0,0,0,0,0,0,0,47877.445,3.5,0,0,0,0,0,0,0,0,47877.445,3.5
12-01-22,Producto 1,0,0,0,0,0,0,0,0,0,0,97151.495,80.5,0,0,39367.405,31.5,0,0,8439.48,7,144958.38,119
12-01-22,Producto 17,0,0,0,0,0,0,0,0,0,0,7888.86,3.5,0,0,0,0,0,0,0,0,7888.86,3.5
12-01-22,Producto 0,0,0,0,0,0,0,0,0,0,0,22751.82,10.5,0,0,0,0,0,0,7963.13,3.5,30714.95,14
12-01-22,Producto 5,0,0,12072.41,3.5,0,0,0,0,0,0,20938.05,7,0,0,10992.45,3.5,0,0,10992.45,3.5,54995.36,17.5
12-01-22,Producto 40,0,0,15991.745,3.5,0,0,0,0,0,0,15171.135,3.5,0,0,0,0,0,0,0,0,31162.88,7
12-01-22,Producto 21,0,0,28196.315,3.5,0,0,0,0,0,0,0,0,0,0,28196.315,3.5,0,0,0,0,56392.63,7
12-01-22,Producto 20,0,0,30271.605,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30271.605,3.5
12-01-22,Producto 12,0,0,37416.645,3.5,0,0,0,0,0,0,33672.38,3.5,0,0,0,0,0,0,0,0,71089.025,7
12-01-22,Producto 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33463.465,3.5,0,0,28443.94,3.5,61907.405,7
12-01-22,Producto 79,0,0,0,0,0,0,0,0,0,0,65924.005,3.5,0,0,0,0,0,0,0,0,65924.005,3.5
12-01-22,Producto 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56723.765,3.5,0,0,0,0,56723.765,3.5
12-01-22,Producto 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141754.69,7,0,0,0,0,141754.69,7
12-01-22,Producto 92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246000.335,3.5,246000.335,3.5
12-01-22,Producto 177,0,0,0,0,0,0,0,0,0,0,135464.35,3.5,0,0,0,0,0,0,0,0,135464.35,3.5
12-01-22,Producto 67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49150.36,3.5,0,0,0,0,49150.36,3.5
13-01-22,Producto 11,0,0,0,0,0,0,0,0,18796.82,3.5,0,0,0,0,0,0,0,0,0,0,18796.82,3.5
13-01-22,Producto 6,0,0,0,0,0,0,0,0,0,0,61332.32,10.5,0,0,0,0,0,0,0,0,61332.32,10.5
13-01-22,Producto 24,0,0,0,0,0,0,0,0,0,0,31871.49,3.5,0,0,0,0,0,0,0,0,31871.49,3.5
13-01-22,Producto 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47737.935,7,0,0,0,0,47737.935,7
13-01-22,Producto 41,0,0,0,0,0,0,0,0,35595.805,3.5,33223.96,3.5,0,0,0,0,0,0,0,0,68819.765,7
13-01-22,Producto 44,0,0,0,0,0,0,0,0,41414.275,3.5,0,0,0,0,0,0,0,0,0,0,41414.275,3.5
13-01-22,Producto 9,0,0,27086.395,3.5,0,0,0,0,0,0,25796.575,3.5,0,0,0,0,0,0,0,0,52882.97,7
13-01-22,Producto 10,0,0,0,0,0,0,0,0,0,0,91369.845,10.5,0,0,0,0,0,0,30268.385,3.5,121638.23,14
13-01-22,Producto 4,0,0,0,0,0,0,0,0,0,0,73380.545,7,0,0,0,0,0,0,39195.24,3.5,112575.785,10.5
13-01-22,Producto 3,0,0,11470.34,3.5,0,0,0,0,0,0,34625.045,10.5,0,0,36356.285,10.5,0,0,0,0,82451.67,24.5
13-01-22,Producto 2,0,0,15085.595,3.5,0,0,0,0,16932.825,3.5,84322.665,21,0,0,0,0,0,0,0,0,116341.085,28
13-01-22,Producto 29,0,0,0,0,0,0,0,0,0,0,15474.935,3.5,0,0,0,0,0,0,0,0,15474.935,3.5
13-01-22,Producto 49,0,0,0,0,0,0,0,0,0,0,16997.925,3.5,0,0,0,0,0,0,0,0,16997.925,3.5
13-01-22,Producto 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16890.475,3.5,16890.475,3.5
13-01-22,Producto 7,0,0,0,0,0,0,0,0,0,0,39542.16,7,0,0,0,0,0,0,0,0,39542.16,7
13-01-22,Producto 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31864.315,3.5,31864.315,3.5
13-01-22,Producto 80,0,0,0,0,0,0,0,0,0,0,7491.82,3.5,0,0,0,0,0,0,0,0,7491.82,3.5
13-01-22,Producto 69,0,0,0,0,0,0,0,0,0,0,39610.2,3.5,0,0,0,0,0,0,0,0,39610.2,3.5
13-01-22,Producto 108,0,0,0,0,0,0,0,0,0,0,19428.01,3.5,0,0,0,0,0,0,0,0,19428.01,3.5
13-01-22,Producto 1,8448.335,7,9185.4,7,0,0,0,0,9055.06,7,71732.99,59.5,4215.295,3.5,18290.93,14,0,0,21098.665,17.5,142026.675,115.5
13-01-22,Producto 17,0,0,37717.68,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37717.68,17.5
13-01-22,Producto 0,0,0,7995.855,3.5,0,0,0,0,8552.985,3.5,89889.66,42,0,0,23889.39,10.5,0,0,0,0,130327.89,59.5
13-01-22,Producto 5,0,0,8663.48,3.5,0,0,0,0,0,0,30432.395,10.5,0,0,11571,3.5,0,0,0,0,50666.875,17.5
13-01-22,Producto 96,0,0,0,0,0,0,0,0,0,0,82359.48,3.5,0,0,0,0,0,0,0,0,82359.48,3.5
13-01-22,Producto 20,0,0,0,0,0,0,0,0,0,0,28830.095,3.5,0,0,0,0,0,0,0,0,28830.095,3.5
13-01-22,Producto 95,0,0,0,0,0,0,0,0,0,0,24014.83,3.5,0,0,0,0,0,0,0,0,24014.83,3.5
13-01-22,Producto 12,0,0,0,0,0,0,0,0,0,0,102606.98,10.5,0,0,0,0,0,0,0,0,102606.98,10.5
13-01-22,Producto 119,0,0,0,0,0,0,0,0,0,0,54868.52,3.5,0,0,0,0,0,0,0,0,54868.52,3.5
13-01-22,Producto 103,0,0,0,0,0,0,0,0,0,0,54602.52,3.5,0,0,0,0,0,0,0,0,54602.52,3.5
13-01-22,Producto 174,0,0,0,0,0,0,0,0,0,0,36415.645,3.5,0,0,0,0,0,0,0,0,36415.645,3.5
13-01-22,Producto 16,0,0,0,0,0,0,0,0,0,0,160047.685,10.5,0,0,0,0,0,0,0,0,160047.685,10.5
